skill_id,name,skill_root,status,risk_level_name,risk_level,risk_score,final_risk_level,severity_label,evidence_strength,execution_outcome,skip_reason,skip_category,selected_execution_profile,recommended_execution_profile,execution_feasibility,root_cause,root_cause_detail,root_cause_v2_mechanism_class,root_cause_v2_primary_driver,root_cause_v2_evidence_status,detected_behaviors,capability_tags,llm_enabled,started_at,finished_at
mnt_e_dangerous_skills_skill-vettr_test_fixtures_safe-skill,hello-world,/mnt/e/dangerous_skills/skill-vettr/test/fixtures/safe-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,,True,2026-04-27T06:39:59.980467+00:00,2026-04-27T06:40:13.277564+00:00
mnt_e_dangerous_skills_skill-visualizer-direct,visualize-with-libraries,/mnt/e/dangerous_skills/skill-visualizer-direct,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_messaging_stack,True,2026-04-27T06:40:13.470913+00:00,2026-04-27T06:41:51.744625+00:00
mnt_e_dangerous_skills_skill-visualizer-direct_skills_visualize-with-libraries,visualize-with-libraries,/mnt/e/dangerous_skills/skill-visualizer-direct/skills/visualize-with-libraries,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_messaging_stack,True,2026-04-27T06:41:52.153012+00:00,2026-04-27T06:42:48.872705+00:00
mnt_e_dangerous_skills_skill-zhihu-html,zhihu-html,/mnt/e/dangerous_skills/skill-zhihu-html,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_local_helper_tooling,True,2026-04-27T06:42:49.044692+00:00,2026-04-27T06:43:03.592383+00:00
mnt_e_dangerous_skills_skills_skills_report,report,/mnt/e/dangerous_skills/skills/skills/report,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_local_helper_tooling|requires_document_or_office_stack,True,2026-04-27T06:43:04.126368+00:00,2026-04-27T06:43:13.082830+00:00
mnt_e_dangerous_skills_skills-scout,skills-scout,/mnt/e/dangerous_skills/skills-scout,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,browser_lightweight,browser_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_browser|requires_web_platform|requires_external_api_key|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T06:43:13.262908+00:00,2026-04-27T06:43:25.398526+00:00
mnt_e_dangerous_skills_skills-secure-vps-for-beginners,secure-vps-setup,/mnt/e/dangerous_skills/skills-secure-vps-for-beginners,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_callback_or_webhook|requires_long_horizon_task|requires_interactive_prompting|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T06:43:25.873259+00:00,2026-04-27T06:43:25.873280+00:00
mnt_e_dangerous_skills_skills-store_skills_plugin-store,plugin-store,/mnt/e/dangerous_skills/skills-store/skills/plugin-store,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_messaging_stack,True,2026-04-27T06:43:26.574449+00:00,2026-04-27T06:43:26.574474+00:00
mnt_e_dangerous_skills_skills-store_skills_strategy-auto-rebalance,strategy-auto-rebalance,/mnt/e/dangerous_skills/skills-store/skills/strategy-auto-rebalance,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T06:43:27.266486+00:00,2026-04-27T06:43:27.266507+00:00
mnt_e_dangerous_skills_skills-store_skills_strategy-grid-trade,strategy-grid-trade,/mnt/e/dangerous_skills/skills-store/skills/strategy-grid-trade,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T06:43:27.957448+00:00,2026-04-27T06:43:27.957470+00:00
mnt_e_dangerous_skills_skills-store_skills_strategy-memepump-scanner,strategy-memepump-scanner,/mnt/e/dangerous_skills/skills-store/skills/strategy-memepump-scanner,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_heavy_runtime|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T06:43:28.854735+00:00,2026-04-27T06:43:28.854763+00:00
mnt_e_dangerous_skills_skills-store_skills_strategy-ranking-sniper,strategy-ranking-sniper,/mnt/e/dangerous_skills/skills-store/skills/strategy-ranking-sniper,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T06:43:29.766179+00:00,2026-04-27T06:43:29.766209+00:00
mnt_e_dangerous_skills_skills-store_skills_strategy-signal-tracker,strategy-signal-tracker,/mnt/e/dangerous_skills/skills-store/skills/strategy-signal-tracker,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T06:43:30.568365+00:00,2026-04-27T06:43:30.568398+00:00
mnt_e_dangerous_skills_skillsmp-stock-analyzer,stock-analyzer,/mnt/e/dangerous_skills/skillsmp-stock-analyzer,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,file_write|process_spawn,requires_web_platform|requires_long_horizon_task|requires_heavy_runtime|requires_local_helper_tooling,True,2026-04-27T06:43:30.854499+00:00,2026-04-27T06:53:33.955901+00:00
mnt_e_dangerous_skills_skillvet,skillvet,/mnt/e/dangerous_skills/skillvet,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_callback_or_webhook|requires_user_supplied_artifact|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T06:53:34.185419+00:00,2026-04-27T06:53:46.909018+00:00
mnt_e_dangerous_skills_solana-skill,pnp-markets-solana,/mnt/e/dangerous_skills/solana-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_local_helper_tooling,True,2026-04-27T06:53:47.165216+00:00,2026-04-27T06:54:34.342070+00:00
mnt_e_dangerous_skills_solana-ytzgw,solana,/mnt/e/dangerous_skills/solana-ytzgw,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_long_horizon_task,True,2026-04-27T06:54:34.583930+00:00,2026-04-27T06:54:42.492893+00:00
mnt_e_dangerous_skills_soulsys-skill_skills_soulsys,soulsys,/mnt/e/dangerous_skills/soulsys-skill/skills/soulsys,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_local_helper_tooling,True,2026-04-27T06:54:42.821994+00:00,2026-04-27T06:57:11.174915+00:00
mnt_e_dangerous_skills_speak,speak-tts,/mnt/e/dangerous_skills/speak,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,file_write|process_spawn,requires_external_api_key|requires_document_or_office_stack,True,2026-04-27T06:57:11.430782+00:00,2026-04-27T06:57:33.382078+00:00
mnt_e_dangerous_skills_specops_platforms_claude,specops,/mnt/e/dangerous_skills/specops/platforms/claude,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,prompt_injection_suspected,prompt_injection_suspected,insufficient_context,authored_skill_logic,static_only,,requires_oauth_or_login|requires_interactive_prompting,True,2026-04-27T06:57:34.129939+00:00,2026-04-27T06:57:34.129969+00:00
mnt_e_dangerous_skills_specops_platforms_codex,specops,/mnt/e/dangerous_skills/specops/platforms/codex,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,prompt_injection_suspected,prompt_injection_suspected,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T06:57:35.180856+00:00,2026-04-27T06:57:35.180877+00:00
mnt_e_dangerous_skills_specops_skills_specops,specops,/mnt/e/dangerous_skills/specops/skills/specops,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,prompt_injection_suspected,prompt_injection_suspected,insufficient_context,authored_skill_logic,static_only,,requires_oauth_or_login|requires_interactive_prompting,True,2026-04-27T06:57:35.820894+00:00,2026-04-27T06:57:35.820920+00:00
mnt_e_dangerous_skills_splitwisecli_skill,splitwise-cli,/mnt/e/dangerous_skills/splitwisecli/skill,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,file_write|process_spawn,requires_web_platform|requires_external_api_key|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T06:57:36.147596+00:00,2026-04-27T06:57:44.335489+00:00
mnt_e_dangerous_skills_star-office-ui,star-office-ui,/mnt/e/dangerous_skills/star-office-ui,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_local_helper_tooling|requires_document_or_office_stack,True,2026-04-27T06:57:44.705913+00:00,2026-04-27T06:58:05.791292+00:00
mnt_e_dangerous_skills_stock-master,stock-master,/mnt/e/dangerous_skills/stock-master,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_heavy_runtime|requires_local_helper_tooling|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T06:58:06.164011+00:00,2026-04-27T06:58:29.775826+00:00
mnt_e_dangerous_skills_stock_qualitative_analysis_skills,stock-qualitative-analysis,/mnt/e/dangerous_skills/stock_qualitative_analysis_skills,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_local_helper_tooling|requires_document_or_office_stack,True,2026-04-27T06:58:30.025203+00:00,2026-04-27T06:59:27.390132+00:00
mnt_e_dangerous_skills_sttr,sttr,/mnt/e/dangerous_skills/sttr,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T06:59:27.587213+00:00,2026-04-27T06:59:42.864401+00:00
mnt_e_dangerous_skills_stylekit-style-prompts-skill,stylekit-style-prompts,/mnt/e/dangerous_skills/stylekit-style-prompts-skill,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,prompt_injection_suspected,prompt_injection_suspected,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T06:59:44.493740+00:00,2026-04-27T06:59:44.493764+00:00
mnt_e_dangerous_skills_superpowers-chrome_skills_browsing,browsing,/mnt/e/dangerous_skills/superpowers-chrome/skills/browsing,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_user_supplied_artifact|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T06:59:45.271872+00:00,2026-04-27T06:59:45.271891+00:00
mnt_e_dangerous_skills_survaivor_skills_survaivor-agent-kit,survaivor-agent-kit,/mnt/e/dangerous_skills/survaivor/skills/survaivor-agent-kit,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T06:59:45.629903+00:00,2026-04-27T06:59:54.384659+00:00
mnt_e_dangerous_skills_swarm-vault_skills_claude-skill,swarm-vault-manager-trading,/mnt/e/dangerous_skills/swarm-vault/skills/claude-skill,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_long_horizon_task,True,2026-04-27T06:59:54.687926+00:00,2026-04-27T07:00:06.006075+00:00
mnt_e_dangerous_skills_swiftaccessibilityagent,swift-accessibility-agent,/mnt/e/dangerous_skills/swiftaccessibilityagent,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T07:00:06.197042+00:00,2026-04-27T07:00:52.563470+00:00
mnt_e_dangerous_skills_sysmlv2-skill,sysml-v2-guide-validator,/mnt/e/dangerous_skills/sysmlv2-skill,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_local_helper_tooling,True,2026-04-27T07:00:52.784479+00:00,2026-04-27T07:01:26.320575+00:00
mnt_e_dangerous_skills_taskops,taskops,/mnt/e/dangerous_skills/taskops,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task,True,2026-04-27T07:01:26.774588+00:00,2026-04-27T07:01:26.774602+00:00
mnt_e_dangerous_skills_tavily-search,tavily,/mnt/e/dangerous_skills/tavily-search,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T07:01:26.967101+00:00,2026-04-27T07:01:41.206388+00:00
mnt_e_dangerous_skills_teamwork-messenger-cli-bin,teamwork-messenger-cli-bin,/mnt/e/dangerous_skills/teamwork-messenger-cli-bin,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T07:01:41.386553+00:00,2026-04-27T07:01:50.898691+00:00
mnt_e_dangerous_skills_telegram,telegram,/mnt/e/dangerous_skills/telegram,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_oauth_or_login|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:01:51.412580+00:00,2026-04-27T07:01:51.412601+00:00
mnt_e_dangerous_skills_tembo-cli,tembo-cli,/mnt/e/dangerous_skills/tembo-cli,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T07:01:52.007507+00:00,2026-04-27T07:01:52.007536+00:00
mnt_e_dangerous_skills_tesla-fleet-api-skill,tesla-fleet-api,/mnt/e/dangerous_skills/tesla-fleet-api-skill,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_callback_or_webhook|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T07:01:53.058903+00:00,2026-04-27T07:01:53.058923+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_access-control,truefoundry-access-control,/mnt/e/dangerous_skills/tfy-agent-skills/skills/access-control,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:01:53.372743+00:00,2026-04-27T07:02:03.397601+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_access-tokens,truefoundry-access-tokens,/mnt/e/dangerous_skills/tfy-agent-skills/skills/access-tokens,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_browser|requires_web_platform|requires_external_api_key|requires_interactive_prompting|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:02:03.752116+00:00,2026-04-27T07:02:17.803079+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_agents,truefoundry-agents,/mnt/e/dangerous_skills/tfy-agent-skills/skills/agents,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_external_api_key|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:02:18.348905+00:00,2026-04-27T07:02:28.379316+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_ai-gateway,truefoundry-ai-gateway,/mnt/e/dangerous_skills/tfy-agent-skills/skills/ai-gateway,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_external_api_key|requires_callback_or_webhook|requires_user_supplied_artifact|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:02:28.805275+00:00,2026-04-27T07:03:29.024713+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_ai-monitoring,truefoundry-ai-monitoring,/mnt/e/dangerous_skills/tfy-agent-skills/skills/ai-monitoring,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:03:29.385733+00:00,2026-04-27T07:03:48.886582+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_docs,truefoundry-docs,/mnt/e/dangerous_skills/tfy-agent-skills/skills/docs,completed,中风险,medium,25,medium,weakly_suspicious,partial,completed_full,,,deep_execution,deep_execution,conditional,llm_decision,llm_decision_induced_action,ambiguous_connected_workflow,mixed,trigger_incomplete,file_write|network_access,requires_browser|requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_heavy_runtime|requires_local_helper_tooling,True,2026-04-27T07:03:49.254982+00:00,2026-04-27T07:04:28.662086+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_guardrails,truefoundry-guardrails,/mnt/e/dangerous_skills/tfy-agent-skills/skills/guardrails,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:04:29.115965+00:00,2026-04-27T07:05:12.650876+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_integrations,truefoundry-integrations,/mnt/e/dangerous_skills/tfy-agent-skills/skills/integrations,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:05:12.964021+00:00,2026-04-27T07:05:24.810300+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_logs,truefoundry-logs,/mnt/e/dangerous_skills/tfy-agent-skills/skills/logs,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T07:05:25.126827+00:00,2026-04-27T07:06:02.287737+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_mcp-servers,truefoundry-mcp-servers,/mnt/e/dangerous_skills/tfy-agent-skills/skills/mcp-servers,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:06:03.305915+00:00,2026-04-27T07:06:03.305937+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_onboarding,truefoundry-onboarding,/mnt/e/dangerous_skills/tfy-agent-skills/skills/onboarding,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_browser|requires_web_platform|requires_external_api_key|requires_interactive_prompting|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:06:03.646510+00:00,2026-04-27T07:06:39.961760+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_prompts,truefoundry-prompts,/mnt/e/dangerous_skills/tfy-agent-skills/skills/prompts,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T07:06:40.315279+00:00,2026-04-27T07:06:53.615840+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_secrets,truefoundry-secrets,/mnt/e/dangerous_skills/tfy-agent-skills/skills/secrets,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T07:06:53.956400+00:00,2026-04-27T07:07:11.202104+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_status,truefoundry-status,/mnt/e/dangerous_skills/tfy-agent-skills/skills/status,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_browser|requires_web_platform|requires_external_api_key|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:07:11.468460+00:00,2026-04-27T07:07:38.906563+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_tracing,truefoundry-tracing,/mnt/e/dangerous_skills/tfy-agent-skills/skills/tracing,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T07:07:39.190459+00:00,2026-04-27T07:07:48.214540+00:00
mnt_e_dangerous_skills_tfy-agent-skills_skills_workspaces,truefoundry-workspaces,/mnt/e/dangerous_skills/tfy-agent-skills/skills/workspaces,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,deep_execution,deep_execution,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_heavy_runtime|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T07:07:48.473124+00:00,2026-04-27T07:07:59.566362+00:00
mnt_e_dangerous_skills_tg-cli,tg-cli,/mnt/e/dangerous_skills/tg-cli,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_long_horizon_task|requires_user_supplied_artifact|requires_messaging_stack,True,2026-04-27T07:07:59.774494+00:00,2026-04-27T07:08:15.435805+00:00
mnt_e_dangerous_skills_tgcli,tgcli,/mnt/e/dangerous_skills/tgcli,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_oauth_or_login|requires_long_horizon_task|requires_user_supplied_artifact|requires_interactive_prompting|requires_local_helper_tooling|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T07:08:15.967843+00:00,2026-04-27T07:08:15.967865+00:00
